0.08855614,0.91156885,1.07810867,0.96999369,1.59193518,1.74256892,43,2455330.093,18.34570242
0.08282218,0.82290351,1.71630562,0.48250666,2.18312695,3.06800958,44,2455330.093,21.66350919
0.05853119,0.50506196,1.99731346,5.37025974,1.08828686,1.00636345,45,2455330.093,21.30911269
0.10727075,0.64368893,1.82162736,3.66970653,5.55821302,5.09381275,46,2455330.093,21.51363137
0.05493714,0.49615054,0.68044667,0.50077381,4.14598519,0.71918279,47,2455330.093,21.72594758
0.0637634,0.29232602,0.73586044,0.84161565,2.29156305,3.13335771,48,2455330.093,21.67486402
0.07174542,0.60602882,1.55178581,0.28161786,2.10063624,3.33088216,49,2455330.093,18.21208152
0.10181718,0.66202107,1.97032704,2.3889676,1.99056063,0.22902236,50,2455330.093,19.36940653
0.06607815,0.11418546,1.98067227,2.62523926,3.85808138,3.3273779,51,2455330.093,27.99033242
0.09607991,0.65225617,2.02680259,4.20082072,5.69129627,4.3793218,52,2455330.093,27.24443277
0.1595466,0.07150004,1.60410748,0.09167811,4.04782166,1.13922015,53,2455330.093,27.56076359
0.11150478,0.24216425,0.97541792,5.47970089,0.25057738,4.59757278,54,2455330.093,27.75739337
0.13611785,0.16982784,2.79433767,0.8503553,5.28362027,4.86499889,55,2455330.093,19.96923312
0.05453502,0.69645925,1.93254915,0.10867862,0.53412924,4.01754446,56,2455330.093,25.2116102
0.05168686,0.33360884,0.21672279,2.54882541,0.50348045,3.65953575,57,2455330.093,21.97606433
0.0597781,0.33190708,2.64496149,0.52967746,5.70476206,1.37240173,58,2455330.093,19.57641175
0.08697393,0.95521066,2.18158572,4.89061777,6.1808854,0.27286885,59,2455330.093,18.11782271
0.10156093,0.02913223,0.36921947,4.27363191,4.17574711,1.6768148,60,2455330.093,24.216181
0.05081533,0.18028281,1.94150329,5.96891274,3.47895989,0.99889253,61,2455330.093,22.75167036
0.14927976,0.05553307,2.22749075,1.49959286,3.21131291,1.61292477,62,2455330.093,25.73116403
0.06164942,0.51870501,0.29308741,5.26801746,3.54247992,5.05333234,63,2455330.093,23.90490532
0.08245292,0.87669213,0.58764948,5.43932202,4.78605182,1.37170853,64,2455330.093,23.28867618
0.10013674,0.1893729,0.15893495,0.16270618,4.58968971,3.27354157,65,2455330.093,27.48521107
0.05936773,0.78847629,0.34535367,1.88492826,1.88118905,2.26558447,66,2455330.093,18.97659634
0.09431155,0.84865107,0.06627359,0.41099016,3.42015496,2.94290059,67,2455330.093,18.54142399
0.06314127,0.01651399,0.53290285,0.67069881,0.26205752,5.29951727,68,2455330.093,27.70729997
0.06619753,0.98834848,1.57423334,2.62982542,0.92417687,2.99005882,69,2455330.093,20.74514133
0.05983513,0.5569493,2.29649344,5.14182206,6.1229734,5.85410811,70,2455330.093,27.21337151
0.09442722,0.86231458,1.06577341,0.24265038,4.21354384,1.3242049,71,2455330.093,21.40371641
0.09242101,0.56197823,2.79350993,3.4561018,5.60609641,0.1711806,72,2455330.093,25.04928852
0.07269119,0.9187372,2.63358325,2.8493881,2.79000177,1.06485132,73,2455330.093,19.06607576
0.08240523,0.85770137,0.67024948,1.46357753,3.33360495,0.89957996,74,2455330.093,19.66475742
0.10123851,0.60626402,2.02794343,0.36925111,1.61572363,2.26268928,75,2455330.093,20.69105851
0.05924723,0.79617319,0.44889987,6.28096112,3.09307754,0.22152257,76,2455330.093,26.1529255
0.08323579,0.79996959,1.12524983,2.11294123,5.31837687,5.09672815,77,2455330.093,26.14204873
0.13239244,0.30886716,1.37348024,2.57803267,1.87703516,6.2413615,78,2455330.093,18.38489777
0.07637143,0.74019526,1.53366003,0.91321307,5.47918989,0.33238789,79,2455330.093,25.24637735
0.05177735,0.92355411,1.72276703,0.94299478,2.45533803,2.03399403,80,2455330.093,19.36178588
0.0592942,0.67245617,2.68268298,3.69332445,1.74320315,1.3417406,81,2455330.093,24.35063352
0.08953935,0.97217512,3.10177481,0.31082035,0.87457088,4.92349879,82,2455330.093,19.89720252
0.08042107,0.83588528,3.11003844,5.98804526,4.52207833,6.23566875,83,2455330.093,24.71382819
0.12787898,0.13368397,3.05608087,5.5021003,4.44056199,3.49229011,84,2455330.093,22.32486943
0.07691283,0.72745254,1.96283251,4.13725259,5.30870817,3.39443723,85,2455330.093,27.98881461
0.11270026,0.22227044,2.20407236,1.36953389,6.07534169,4.14945416,86,2455330.093,18.97007684
0.07551434,0.61674248,0.76308218,4.42401447,2.46711605,1.67969935,87,2455330.093,26.63084268
0.14007898,0.18213437,1.19679625,0.09689681,3.38484687,5.01853482,88,2455330.093,24.42798527
0.07869279,0.65081409,1.52880751,5.99636185,1.83438553,2.14586201,89,2455330.093,26.59296801
0.12110914,0.27929019,1.33181522,1.40898268,2.29037827,1.50794661,90,2455330.093,20.51845608
0.0553135,0.41767246,0.53424659,5.07470945,0.20972884,2.50533588,91,2455330.093,22.11345808
0.09375758,0.373245,2.60475235,2.32067266,2.0440942,3.84715089,92,2455330.093,20.97991881
0.09280398,0.45710772,1.59034747,5.16477558,5.67333468,3.89383247,93,2455330.093,23.0187647
0.0799399,0.42728246,1.35704001,0.37372521,1.23142608,3.45497707,94,2455330.093,27.83713575
0.06005327,0.99906968,0.59319736,6.13860136,2.49319602,6.19410898,95,2455330.093,24.02304705
0.09422995,0.72456628,2.76466132,3.68931904,5.5582201,5.97907697,96,2455330.093,21.21078418
0.07524142,0.47960679,2.51427002,6.03078873,1.78205636,0.56658858,97,2455330.093,24.27769443
0.06522001,0.78106089,1.35050888,6.1525769,3.29935942,5.9199242,98,2455330.093,21.89829344
0.09599307,0.62459726,0.35484176,4.79801639,6.12913521,1.50748995,99,2455330.093,22.01286557
0.06774222,0.83067534,0.6533518,2.9684333,2.6914922,5.50653469,100,2455330.093,24.37910286
0.09301863,0.80279041,2.09778559,4.414321,2.34356118,2.08315492,101,2455330.093,21.07442433
0.07635526,0.83260258,2.43980369,5.72410955,0.24655445,5.56655864,102,2455330.093,25.78498816
0.09484252,0.364512,2.11877953,3.80489188,0.97544367,2.72202473,103,2455330.093,25.48952488
0.09292123,0.69989226,0.64022692,5.89042989,5.05894484,4.34465975,104,2455330.093,27.79445183
0.05273878,0.42772191,0.2936914,0.87577369,4.7379959,1.66948358,105,2455330.093,18.77641828
0.05573605,0.67492068,3.01074043,1.12733349,2.312192,5.13850044,106,2455330.093,22.96893916
0.08796833,0.55802599,2.89557108,4.06577377,5.72948973,2.23773696,107,2455330.093,26.58513584
0.11417132,0.07646311,2.84272532,6.26335949,1.69049431,3.09267418,108,2455330.093,22.70528834
0.09210818,0.81509523,2.80169915,3.80339783,0.11261167,0.64620616,109,2455330.093,20.06013174
0.07480579,0.46650931,2.53096579,5.67040844,1.30841412,6.07740097,110,2455330.093,19.69487941
0.05757178,0.03425626,0.02177608,3.60324782,2.2927937,3.09441116,111,2455330.093,27.69215363
0.08887996,0.57418934,0.63397146,4.82424618,5.11935652,3.49475762,112,2455330.093,18.87684808
0.05924678,0.69557705,2.65488431,2.85121137,0.28233934,4.88423008,113,2455330.093,25.4094695
0.08704086,0.75145694,0.90682975,1.23721164,3.70771005,1.39813555,114,2455330.093,23.0188974
0.1015399,0.17860763,2.37030978,0.22295639,4.55051287,0.44176897,115,2455330.093,22.04476094
0.10296834,0.49988098,0.60953004,0.63821909,1.22724135,5.1804694,116,2455330.093,18.98695249
0.08528976,0.93645045,0.58592778,5.26657063,5.92118835,3.46346404,117,2455330.093,27.46590367
0.11733478,0.18796426,0.26595195,6.18110165,2.07273724,3.93301017,118,2455330.093,18.38171609
0.07260019,0.56806193,0.47723662,5.65712036,0.86961096,5.93603239,119,2455330.093,21.91691448
0.08429682,0.96748286,2.0431311,3.13852043,3.3894377,3.20442124,120,2455330.093,24.97688206
0.07395874,0.70801886,2.87283962,0.43084347,1.78951451,4.17234403,121,2455330.093,23.38443348
0.07434303,0.60135132,2.70846003,1.00676291,4.16452039,3.34008929,122,2455330.093,25.34486553
0.06773079,0.56436887,2.90581258,3.44470864,5.34684228,0.28695608,123,2455330.093,23.0456684
0.0823867,0.02253615,2.1814976,4.2676168,4.75367734,2.09554461,124,2455330.093,26.45128958
0.10179718,0.04092956,0.15731834,5.87359197,1.67974898,1.71613033,125,2455330.093,24.23900493
0.09004194,0.63133885,1.71416429,1.95696766,0.20805025,3.60383172,126,2455330.093,22.53035031
0.08072846,0.98215519,1.51161321,2.12056006,6.09687678,1.69175628,127,2455330.093,19.89573459
0.06189823,0.71076693,0.07408682,4.3343159,3.73289942,4.22469649,128,2455330.093,26.87852602
0.06275621,0.78278784,0.78639653,2.30196253,3.3864209,1.40372275,129,2455330.093,22.37034097
0.11815171,0.22484012,0.91783628,2.34649943,0.25578861,3.18736944,130,2455330.093,20.96388183
0.07879056,0.74915349,2.9783802,3.09175406,2.75861382,2.501185,131,2455330.093,25.54361519
0.08982672,0.53317526,2.14224149,3.7561672,2.28763232,4.24743491,132,2455330.093,23.40024458
0.10783607,0.38950628,0.4899764,1.09920758,0.87097847,2.15624542,133,2455330.093,18.85546092
0.06024886,0.47198644,1.98352601,2.01989235,3.74019262,3.8120231,134,2455330.093,21.85358495
0.09704957,0.60146818,0.94242208,5.73298649,3.41032049,5.08664937,135,2455330.093,25.60760242
0.0779666,0.80288531,0.7865036,2.80064899,3.56660662,3.06370054,136,2455330.093,20.20129062
0.10184801,0.31954712,0.97964312,4.61729005,0.27113087,1.31469152,137,2455330.093,19.14228696
0.10057158,0.39457295,1.82727611,0.02520773,0.59449003,0.50202716,138,2455330.093,20.6909546
0.10373104,0.66371925,1.27406578,1.10369383,0.34337593,2.01377677,139,2455330.093,26.99510758
0.09106421,0.82123051,0.8394385,0.56204862,5.72908838,5.82742202,140,2455330.093,27.9648621
0.06239947,0.8792939,2.35010567,1.15593329,1.110846,0.18484292,141,2455330.093,18.41104176
0.13564078,0.21809439,3.08526081,3.67723373,6.15089378,2.25746591,142,2455330.093,27.86375639
0.12906278,0.29579793,3.00268887,1.31852543,2.26969805,6.13706583,143,2455330.093,18.34570242
0.12403308,0.3218934,2.47206866,3.84857765,3.79817994,0.94731449,144,2455330.093,21.66350919
0.09411123,0.32274616,0.2092862,6.09356971,1.27816887,1.81116804,145,2455330.093,21.30911269
0.09232341,0.47584801,0.73099839,1.92081425,1.88902136,0.68251136,146,2455330.093,21.51363137
0.0796384,0.21923473,1.28255492,4.27762394,2.66910536,5.98050046,147,2455330.093,21.72594758
0.07061147,0.83092421,0.6571954,4.86938315,0.34234588,4.40816774,148,2455330.093,21.67486402
0.09102021,0.81427966,1.77842398,5.26546985,1.53509186,2.28480018,149,2455330.093,18.21208152
0.05774703,0.52056364,1.82567299,5.1639595,0.16559999,6.05653697,150,2455330.093,19.36940653
0.09305771,0.86692748,2.42275696,2.24187708,0.54618722,1.39650977,151,2455330.093,27.99033242
0.08307715,0.13179957,1.69229107,5.66958377,4.68000141,2.81404378,152,2455330.093,27.24443277
0.10937558,0.47656305,1.48431136,1.9281097,0.89872695,2.57415448,153,2455330.093,27.56076359
0.07312979,0.34012829,0.08149201,5.73034565,1.29945105,3.9265325,154,2455330.093,27.75739337
0.10128236,0.37179618,2.17534454,5.67339572,3.20116517,3.61488564,155,2455330.093,19.96923312
0.12463871,0.12370184,0.48159864,5.91886755,4.72559435,5.57852648,156,2455330.093,25.2116102
0.06293209,0.78603292,1.79099127,4.67302985,3.25626846,5.09932563,157,2455330.093,21.97606433
0.0987221,0.7728459,2.09992621,4.20218887,4.31492453,2.93171729,158,2455330.093,19.57641175
0.058388,0.55666105,1.89649526,4.74840636,5.4270647,3.79511503,159,2455330.093,18.11782271
0.07824842,0.13942603,0.91150175,2.16093957,3.4274694,1.60356855,160,2455330.093,24.216181
0.0583401,0.57820409,0.45237813,4.8388545,0.77801615,4.65397713,161,2455330.093,22.75167036
0.09545782,0.85076395,1.23775663,3.17124231,3.31215306,0.10593356,162,2455330.093,25.73116403
0.13321899,0.08629012,2.35534,2.1205408,2.04040796,0.43441402,163,2455330.093,23.90490532
0.08986495,0.85080335,1.56332166,4.31682176,2.81613255,6.01772226,164,2455330.093,23.28867618
0.1052129,0.57611781,2.1158658,2.68808322,5.24819229,2.68494429,165,2455330.093,27.48521107
0.05690071,0.34401782,0.16389459,3.96805512,1.20115566,1.83182186,166,2455330.093,18.97659634
0.05181905,0.25468665,1.17226373,1.53336686,3.71862907,5.18620863,167,2455330.093,18.54142399
0.06914595,0.65232443,2.63404951,4.57148636,4.4856617,5.20041051,168,2455330.093,27.70729997
0.12530907,0.14519232,0.96926907,0.19239261,0.43915645,3.84390148,169,2455330.093,20.74514133
0.06246095,0.95954437,2.53434443,3.56027594,4.6298112,4.09194807,170,2455330.093,27.21337151
0.08648843,0.74524063,2.10311003,4.61176542,1.31324048,1.63909442,171,2455330.093,21.40371641
0.0694502,0.97321834,0.86380222,2.32893105,2.47350466,2.09742059,172,2455330.093,25.04928852
0.0665881,0.85314082,1.46737611,1.2854689,5.98150689,2.13712989,173,2455330.093,19.06607576
0.07963688,0.13007204,2.18977947,1.11053827,3.22024388,0.16369496,174,2455330.093,19.66475742
0.05119711,0.45774871,1.88227556,1.65104435,3.38030809,2.06294812,175,2455330.093,20.69105851
0.0539137,0.80011777,0.87759993,2.40417844,1.90048884,0.17307577,176,2455330.093,26.1529255
0.05755156,0.88725098,1.47737366,3.65655529,4.10665458,5.12529247,177,2455330.093,26.14204873
0.08572084,0.24110957,1.61337534,5.29460449,3.46951187,3.68928488,178,2455330.093,18.38489777
0.06758843,0.77422352,2.62963765,0.52101794,3.25254218,3.65551295,179,2455330.093,25.24637735
0.11347501,0.49952616,1.43312007,3.4398896,5.95528558,4.48864258,180,2455330.093,19.36178588
0.08978791,0.65407365,2.27045817,0.81015321,5.27344853,3.16642566,181,2455330.093,24.35063352
0.05871375,0.30000262,0.31136674,1.29638414,6.07224123,3.10089417,182,2455330.093,19.89720252
0.15113735,0.01071771,2.66109339,1.66823297,3.78329908,2.0422711,183,2455330.093,24.71382819
0.08355701,0.08529362,2.87406037,2.0543357,1.7113823,0.14897564,184,2455330.093,22.32486943
0.05277172,0.63503975,1.52821393,1.11003719,1.30991608,1.21254534,185,2455330.093,27.98881461
0.09665513,0.52466398,2.79953705,0.26782638,0.49967787,4.07653893,186,2455330.093,18.97007684
0.06541702,0.19386661,0.12737416,1.98640488,0.96252883,0.53567242,187,2455330.093,26.63084268
0.12549962,0.06727262,2.13429243,6.00098517,2.77441247,4.08774549,188,2455330.093,24.42798527
0.125566,0.38520779,0.42308663,3.00260256,5.33591257,1.36979083,189,2455330.093,26.59296801
0.07150727,0.83529262,2.78009272,4.12172263,2.48407014,2.27374273,190,2455330.093,20.51845608
0.10200353,0.11174933,2.22951387,0.34271554,3.63551037,1.2651654,191,2455330.093,22.11345808
0.07642489,0.94691516,1.34666508,4.14605377,5.2440227,3.03591126,192,2455330.093,20.97991881
0.06626719,0.85568057,1.4215089,3.35019117,2.26321339,5.22957856,193,2455330.093,23.0187647
0.05307737,0.63080154,1.12145381,5.05250244,2.68169447,0.85478341,194,2455330.093,27.83713575
0.0840775,0.07229069,1.37886098,3.60233622,1.68783399,1.14825489,195,2455330.093,24.02304705
0.05432279,0.39840286,1.44397279,3.24472642,5.42842911,3.6361192,196,2455330.093,21.21078418
0.10629894,0.44176876,0.33924477,5.07137047,3.79951893,3.01551296,197,2455330.093,24.27769443
0.09816481,0.45751465,2.69116564,1.43829214,3.04676659,5.74022282,198,2455330.093,21.89829344
0.07654697,0.80926318,2.15398283,6.01284615,2.57214005,5.98278447,199,2455330.093,22.01286557
0.07798588,0.77019635,2.01223009,2.08050553,0.51622443,2.2543023,200,2455330.093,24.37910286
0.11602742,0.11430138,2.75638091,1.55220769,2.97124647,4.30162168,201,2455330.093,21.07442433
0.07704371,0.68125632,1.10110079,2.2032879,5.66519079,2.86529716,202,2455330.093,25.78498816
0.11903197,0.29358221,0.84471884,1.22249719,5.58095256,1.20576106,203,2455330.093,25.48952488
0.10670491,0.47990435,0.55136267,1.2063898,5.96557705,3.85974822,204,2455330.093,27.79445183
0.12214045,0.36702261,1.21160727,5.63600937,4.20607985,1.34945564,205,2455330.093,18.77641828
0.05973948,0.61018732,1.18904064,3.39868345,2.99517705,2.72937132,206,2455330.093,22.96893916
0.08374407,0.85754937,2.58168019,1.63702748,5.40006462,0.48031426,207,2455330.093,26.58513584
0.06120705,0.08792605,2.54496023,4.98594335,5.96558539,2.80439689,208,2455330.093,22.70528834
0.05882556,0.98088951,0.891133,5.93070276,0.59125837,4.28186401,209,2455330.093,20.06013174
0.08316617,0.97630703,0.66168517,2.09887141,5.80901443,1.39659186,210,2455330.093,19.69487941
0.09276027,0.69861278,1.22466878,3.91031012,2.26540916,3.17642131,211,2455330.093,27.69215363
0.12351892,0.35874187,0.64100206,5.96882465,2.2398106,2.43951066,212,2455330.093,18.87684808
0.13175451,0.20145817,0.13290438,1.13986168,3.98036248,5.76314674,213,2455330.093,25.4094695
0.07579039,0.37315632,1.91070383,5.96413962,2.87703566,0.49527173,214,2455330.093,23.0188974
0.06920111,0.77374107,1.41237408,5.929082,2.07836457,2.94740693,215,2455330.093,22.04476094
0.09046616,0.45309471,1.4572675,1.06944945,4.55614496,1.66932915,216,2455330.093,18.98695249
0.09748093,0.62838756,1.37508802,2.81338176,2.96410701,3.5137304,217,2455330.093,27.46590367
0.08481687,0.98310045,2.97321224,5.62139267,5.19392717,4.54247792,218,2455330.093,18.38171609
0.09326436,0.66335213,0.466587,5.47879589,5.35843343,1.53397828,219,2455330.093,21.91691448
0.09153014,0.11089482,2.57969012,5.73789825,1.9861131,0.96120041,220,2455330.093,24.97688206
0.12268834,0.26150026,0.62223375,1.9856282,0.89195259,2.13580639,221,2455330.093,23.38443348
0.15030282,0.14548879,0.63086883,4.84092479,4.966119,4.78902697,222,2455330.093,25.34486553
0.10284465,0.10940168,2.87832882,2.1210108,1.86559226,3.41723323,223,2455330.093,23.0456684
0.09558817,0.80824269,1.37760874,2.52726466,0.366466,1.69530013,224,2455330.093,26.45128958
0.0812615,0.83555198,0.60159626,0.46561135,0.82890524,5.40013222,225,2455330.093,24.23900493
0.05093698,0.8838311,1.9769612,0.71579953,3.69801075,4.4108981,226,2455330.093,22.53035031
0.07905726,0.60625498,2.83801254,5.82446911,0.67137962,0.43729741,227,2455330.093,19.89573459
0.08478536,0.03934362,2.59367805,5.45829603,0.08779216,3.21233787,228,2455330.093,26.87852602
0.10337703,0.51137624,2.00725941,1.78994026,5.00674477,3.59146122,229,2455330.093,22.37034097
0.0680627,0.36746187,2.65138123,5.91298562,3.46339766,3.69114556,230,2455330.093,20.96388183
0.0692412,0.91619758,2.84967096,1.1695927,0.07259643,2.84435914,231,2455330.093,25.54361519
0.07847034,0.50576873,2.4526287,3.89401549,3.50014077,2.07205581,232,2455330.093,23.40024458
0.10031618,0.564011,2.05008949,3.28350245,2.49467958,5.90621716,233,2455330.093,18.85546092
0.05660173,0.80146592,1.72268547,5.41859293,4.96974752,5.00919356,234,2455330.093,21.85358495
0.0776231,0.03058459,1.12387499,4.9035825,5.13509783,2.85205006,235,2455330.093,25.60760242
0.09581881,0.42855303,0.95824069,0.82809211,0.9960368,1.14025273,236,2455330.093,20.20129062
0.07135596,0.99579171,1.22767496,1.42603697,3.47541936,1.45736779,237,2455330.093,19.14228696
0.06964248,0.07515048,1.26778655,1.91098341,5.94390509,5.98224119,238,2455330.093,20.6909546
0.09994589,0.6472216,2.21917508,5.75978333,4.76307572,0.58284354,239,2455330.093,26.99510758
0.13992918,0.04374509,2.76118673,1.78957598,5.92827513,4.61780594,240,2455330.093,27.9648621
0.07609971,0.75287691,1.50351835,2.66473624,1.7542003,2.24294163,241,2455330.093,18.41104176
0.09728518,0.13544149,1.70832772,4.68350764,2.01844176,4.29525668,242,2455330.093,27.86375639
0.05543068,0.38567989,1.01478574,2.04667768,2.74060966,0.9155959,243,2455330.093,18.34570242
0.0712858,0.19340055,2.41603341,0.56600813,2.97351564,5.67381718,244,2455330.093,21.66350919
0.09169302,0.04114907,2.31282782,1.06390348,1.42481979,2.8807508,245,2455330.093,21.30911269
0.08439768,0.28433663,2.95874459,1.1021141,1.49948004,4.20862941,246,2455330.093,21.51363137
0.10554226,0.05759798,2.89516413,3.67362932,5.40709322,5.71999857,247,2455330.093,21.72594758
0.08978509,0.75117278,0.90583267,1.60040025,1.46838461,4.90849917,248,2455330.093,21.67486402
0.05454083,0.29680196,1.17915167,3.92258798,1.42290642,5.28604362,249,2455330.093,18.21208152
0.072372,0.36065377,0.30534966,0.45320157,2.37553143,4.97247816,250,2455330.093,19.36940653
0.09622273,0.15594105,1.82027229,0.03942682,3.73564295,4.71497869,251,2455330.093,27.99033242
0.05502547,0.81429764,0.74198684,0.2952098,4.88671631,2.76710241,252,2455330.093,27.24443277
0.07400243,0.99466458,0.01022508,2.63013613,0.37405813,4.90897969,253,2455330.093,27.56076359
0.05390607,0.39713278,1.00350496,5.40055506,3.81184272,5.17193,254,2455330.093,27.75739337
0.10863661,0.39449339,2.46646986,3.22086464,4.6437281,3.45730587,255,2455330.093,19.96923312
0.05090532,0.92476958,0.40748921,1.55484107,4.66363131,2.00822304,256,2455330.093,25.2116102
0.11426968,0.26004471,1.68092398,4.41157979,4.69098882,1.53471377,257,2455330.093,21.97606433
0.1135736,0.08538993,2.9765399,3.22691709,4.90402382,4.84973173,258,2455330.093,19.57641175
0.12019517,0.2431247,3.04997764,2.71936389,5.36553622,3.37818794,259,2455330.093,18.11782271
0.07840868,0.62416824,0.49518123,2.01888842,5.63393022,0.56029855,260,2455330.093,24.216181
0.05158676,0.05647378,2.07424221,4.61168977,2.52318656,0.7066897,261,2455330.093,22.75167036
0.13411283,0.06186633,1.46059046,3.31132138,3.23715822,0.98450798,262,2455330.093,25.73116403
0.08180026,0.87719826,0.19495627,0.47086325,0.71616443,0.69445244,263,2455330.093,23.90490532
0.14538237,0.09741166,1.14594618,0.54359878,4.0527756,1.39447255,264,2455330.093,23.28867618
0.0696336,0.38963587,1.21172893,0.74167964,4.50479484,1.73131797,265,2455330.093,27.48521107
0.09280886,0.37432706,2.82187795,3.87803174,5.67108235,2.34916646,266,2455330.093,18.97659634
0.109516,0.50323969,1.94723241,6.04829182,4.81956342,3.69104801,267,2455330.093,18.54142399
0.06846463,0.35818029,1.65593929,3.47914709,4.13382447,3.25387378,268,2455330.093,27.70729997
0.1059474,0.03732901,2.43935679,2.00299716,4.59073763,1.2880671,269,2455330.093,20.74514133
0.12028445,0.35843515,2.48148316,0.45655249,3.64905732,4.30064669,270,2455330.093,27.21337151
0.14607172,0.03484928,2.37079186,5.27691087,4.81466975,1.28382862,271,2455330.093,21.40371641
0.05750176,0.85237995,2.71022857,1.72960073,2.09907822,2.02825754,272,2455330.093,25.04928852
0.08561914,0.79852004,2.17560607,5.96568837,4.62372976,1.93085049,273,2455330.093,19.06607576
0.11939362,0.33565621,1.49875925,4.06424511,1.34055322,0.08087264,274,2455330.093,19.66475742
0.14187642,0.02234188,0.98785038,2.00292118,3.33174386,5.57593542,275,2455330.093,20.69105851
0.06239692,0.8249598,1.45907865,6.24057503,5.22097459,3.54826731,276,2455330.093,26.1529255
0.10452491,0.45539108,1.21046318,0.29376849,5.13518839,5.67441074,277,2455330.093,26.14204873
0.07462461,0.99984095,2.12420902,2.68720571,2.60834767,0.82978079,278,2455330.093,18.38489777
0.06408779,0.9083151,2.7177043,4.54062903,3.88107769,1.49006723,279,2455330.093,25.24637735
0.05463846,0.2522703,0.79745402,2.17877578,4.57185494,6.07547279,280,2455330.093,19.36178588
0.06099767,0.35418187,1.29893757,2.21132293,4.35109529,0.99441562,281,2455330.093,24.35063352
